vote,user,user_url,star,level,release_time,content
0,苯苯牛,https://www.douban.com/people/122256394/,30,还行,2019-12-24,写的还可以，就是太啰嗦了。一看就是网文靠码字数来挣钱。
0,Olivier,https://www.douban.com/people/47557992/,30,还行,2019-12-27,为数不多的网络小说体验，爽文路数，相比较电视剧的编剧改的比较好。
0,Terry,https://www.douban.com/people/153305005/,30,还行,2019-12-24,emmmm就算是穿越，你也是古代小说啊，爸爸妈妈这个称呼真的让我看不下去。
1,跳着唱x1,https://www.douban.com/people/tiaozhechang/,30,还行,2019-12-24,水
1,夜刃,https://www.douban.com/people/208420107/,10,很差,2019-12-24,不好看
0,豆友208419458,https://www.douban.com/people/208419458/,50,力荐,2019-12-24,好看！
0,lucia0218,https://www.douban.com/people/aliyaxian/,30,还行,2019-12-24,看完全篇回头看第一部分算比较平的，金手指直男审美爽文设定，看进去比较痛苦，牛栏街开启斗争序幕，少年的心境开始转变。
1,Chriscatie,https://www.douban.com/people/80102890/,20,较差,2019-12-24,这是一碗集齐穿越、玄幻、武侠、科幻、历史、权谋、情爱等多种元素的乱炖。也许有些人会觉得好看，但我就只觉得恶心。
1,已注销,https://www.douban.com/people/154542730/,30,还行,2019-12-24,"好看是真好看 搞笑是真搞笑 猫腻牛逼 脑洞服气
就是一点 男频多种马本人理解 但是这本种马也太厉害了我滴乖乖 见一个意淫一个 遭不住遭不住"
0,Cheng,https://www.douban.com/people/52818524/,40,推荐,2019-12-23,电视剧的处理比小说的处理更好更动人更有冲突行。
2,sage,https://www.douban.com/people/157275525/,20,较差,2019-12-23,这是什么杰克苏人设啊。。
1,李寶兒💍,https://www.douban.com/people/200799909/,10,很差,2019-12-23,不好看
0,风中百合,https://www.douban.com/people/56563601/,40,推荐,2019-12-23,年底大爆网剧，等不及更新就跑去看了书，emmm……实在是太长了啊，书里细节实在太多，看了两本，无奈弃之，不过还是很佩服作者的脑洞，初看以为是穿越剧，结果硬是变成了科幻剧。男主这种小机灵的性格还是很讨人爱的！挺佩服张若昀的，虽然颜值和原著差距较大，但是演技很可！
0,肆物,https://www.douban.com/people/50425182/,50,力荐,2019-12-23,小说比电视剧的进度慢，更细致。还有，主角光环更光环。可能看的爽的原因是，太过瘾了，所向披靡。
0,hsumo,https://www.douban.com/people/hsumo/,50,力荐,2019-12-23,从澹州到京都
0,Allon,https://www.douban.com/people/allon/,40,推荐,2019-12-23,这十年来，猫腻文风变化好大。
0,llsheng1113,https://www.douban.com/people/4288200/,40,推荐,2019-12-23,3年前读完第三卷，被跌宕起伏的情节、幽默风趣的语言所吸引，并且猜测如果拍成电视剧定会火爆。现在重读后面内容，脑子里就会出现电视剧里的演员形象。电视剧情和书中内容还是改编了一些的。第二三季电视剧出来前，书定会大卖。
0,乌拉乌拉,https://www.douban.com/people/114222161/,40,推荐,2020-01-01,反着穿
0,失忆的贝吉塔,https://www.douban.com/people/146751155/,40,推荐,2019-12-23,雨中送陈萍萍之后写的不是很好。
0,刘先森,https://www.douban.com/people/149650126/,30,还行,2019-12-23,直接改名叫《碟中谍》好了。
1,子顿顿,https://www.douban.com/people/137638518/,30,还行,2019-12-22,？？？为什大家都很爱庆余年
0,二三,https://www.douban.com/people/68284363/,40,推荐,2019-12-29,还不错 文笔也行 故事情节也可以 就是男主的运气太好了吧 有一个开了金手指的老妈 真怀疑叶小姐也是穿越的……
0,韬光养晦,https://www.douban.com/people/anfy/,,,,还不错。
0,David Tangy,https://www.douban.com/people/195829601/,30,还行,2019-12-22,有硬伤的爽文
0,张害喜,https://www.douban.com/people/53145042/,30,还行,2020-01-03,不喜欢这类书，我不认为穿越之后的人可以凭着一点小聪明就混得风生水起。开头有点意思，然而挖坑太多，出场人物没展开就丢在一边，我怀疑这坑都填不上
0,迷途之兔,https://www.douban.com/people/162389703/,40,推荐,2019-12-22,初中的时候读的，当时相当上瘾🙀
0,口口口口口口口,https://www.douban.com/people/jnn21/,40,推荐,2019-12-22,长公主挂了以后没那么好看了。前面好看。
0,浅安,https://www.douban.com/people/141916041/,20,较差,2019-12-22,前期还可以，后期越发拖沓，读之无味。再加上被剧透了五竹的镭射眼，确实被雷到了，感觉有点不伦不类，自此弃书。
0,矢志不渝,https://www.douban.com/people/49112367/,10,很差,2019-12-22,穿越的什么的小说果然都很雷啊，是什么样的人写出这种大胆的小说呢，想必是生活太安逸了啊。可悲的是竟然有很多人还沉迷其中。冯说得对，就是有垃圾观众
0,对日勿耳,https://www.douban.com/people/133444652/,40,推荐,2019-12-22,背负安之使命却干出一代传奇
0,晴天,https://www.douban.com/people/207843892/,50,力荐,2019-12-22,这些都是贯穿了整个青春的朋友啊
0,satelliteee,https://www.douban.com/people/ffeinmay/,10,很差,2019-12-22,1.5星
0,八音弦,https://www.douban.com/people/55858991/,50,力荐,2019-12-22,网络小说上层之作，章节体很适合零散阅读
0,xinxin,https://www.douban.com/people/daobanxiaozi/,20,较差,2019-12-22,近两天在家无聊看到了第五卷，终于看不下去了。故事逻辑太弱，就是堆字爽文，重复内容、废话太多了
3,Nehya,https://www.douban.com/people/nehya/,10,很差,2019-12-22,"小说不是这样的写法，福尔摩斯让人喜欢不是福尔摩斯做了大家都意淫的事情。贾宝玉不让人讨厌，在于尽管那么多姐姐妹妹谈情说爱都是意淫，但意淫的高妙。金庸和古龙为什么比温瑞安高超，书生意淫自己仗剑江湖，不仅仅是十步杀一人，金庸能写到国仇家恨政治，古龙写到了自由孤独与叛逆。
我以前读网络小说，很多故事性很强，深得通俗小说写法要诣，然而一代更比一代差，作者为了奶粉钱，越来越水越来越小白，能怪谁呢，千字几分钱，作者也要吃饭养家啊。我还记得当年独唱团一个字一块钱，只出了一起就被停刊，独唱团早已成绝唱团"
0,一介庶民,https://www.douban.com/people/46644881/,40,推荐,2019-12-22,挺好玩的
0,她说,https://www.douban.com/people/142506626/,40,推荐,2019-12-21,在猫腻的作品里算最出名的吧，但在我心里排不到前三。不喜欢男主，喜欢真男人陈萍萍和根本没出场的叶轻眉。
0,阿Ke,https://www.douban.com/people/KeryChou/,40,推荐,2019-12-21,高端杰克苏
0,已注销,https://www.douban.com/people/187990960/,50,力荐,2019-12-21,刚把一读完，是我喜欢的！
0,星xin,https://www.douban.com/people/199339432/,40,推荐,2019-12-21,厉害，还没看后面几本，再说。
0,浅蓝以蓝,https://www.douban.com/people/169436319/,30,还行,2019-12-21,意淫太多
0,阿魔,https://www.douban.com/people/76452322/,40,推荐,2019-12-21,拍成电视剧竟然如此火，网络小说魅力很大呀，哪天咱也写一部小说，就可以躺着数钱了。网络文学都是在陪媳妇回娘家时看的，庆余年在各种网络小说排行里都很靠前，比较有趣。架空的古代，没有历史人物的牵绊，猫腻可以任意发挥。
0,红枣,https://www.douban.com/people/159779369/,20,较差,2019-12-21,网络小说，网络小说的优点有，缺点也有，打发时间可读，但也有很多更好的选择。
0,啃啃王,https://www.douban.com/people/184912961/,40,推荐,2019-12-21,都看完了 困
0,止繁,https://www.douban.com/people/189187032/,30,还行,2019-12-21,记得还是大学追的。很奇怪，那个给我推荐书的人已经消失了，而剧火了？
0,梅子黄时雨,https://www.douban.com/people/2138315/,30,还行,2019-12-20,猫腻大大的连载文章，结合穿越题材，让男主从一开始就充满了不一般的心智。从小开始的训练没有让这个四岁的孩子厌烦，因为他清楚地认识到锻炼身体、心智和精神的必要性和重要性。这第一部主要讲了男主的少年时期，而发生的种种为他去京都打下了坚实的基础。天马行空的想象和细腻幽默地描写，让这部架空历史小说一开始便吸引了不少读者。
0,kanezzz,https://www.douban.com/people/97003318/,,,,"因为电视剧开播的缘故，把猫腻作品里这唯一没看完的重新找出来看完。庆的主角范闲二世为人，想要的是好好生活。所以他护短、做很多事凭的是自己的爱憎。他想要的、他身边人想要他去做的、他为保全身边人必须做的，都迫使他一步步往更高处攀登，到后记中三皇子即位他也不可能放手。“乡愿，德之贼也”，猫腻在后续中引用，我大概也是这样道德感模糊的人吧，更多的时候凭的是自己的好恶。
网络小说或者是一部小说并没有讲什么大道理的义务，把一个故事讲好就已经不容易了。我想庆余年在当年是非常火的小说，但以当前的眼光再看，大概就不够好了。
电视剧正在放映中，编剧为了过审或人物塑造必然改变一些东西。我想就像r&m中看平行时空一样，范闲等人物在剧中就像在另一个平行时空一样，上演着或不同或类似的故事，这是翻拍或改编的魅力吧。"
1,少侠此地无银,https://www.douban.com/people/59585143/,20,较差,2019-12-20,就标一本。男性作者写的爽文。中间某些地方对女性肉体的觊觎与幻想，以及全世界女性都爱我这种自恋的意淫，还是会让人不适。尽管这都是正常男性的正常心理，但是写得冠冕堂皇，总归是失了体面。
0,是粉粉呀,https://www.douban.com/people/7652345/,40,推荐,2019-12-20,第一部最好
0,茶底remain,https://www.douban.com/people/157710357/,40,推荐,2019-12-20,mark
0,三石君,https://www.douban.com/people/47714138/,50,力荐,2019-12-20,写的太棒了，局中局的感觉很好。读起来废寝忘食。
0,咸某人,https://www.douban.com/people/hanshahaha/,40,推荐,2019-12-20,一直看完了两万字的后记，大体感觉还是温暖和舒服的。猫腻自己都说是通俗文学了，写的人和看的人图个乐呵就是了，天天背着政治正确的大山丈量世上一切事物未免太累，标首本代全书
0,阿啵,https://www.douban.com/people/85393342/,30,还行,2019-12-28,"就个人感觉来说，觉得被渲染过头了，其实是有宣传舆论效果加持，应该剧比小说好看。
现在我看着是有点鸡肋……就起点文一般水准……还没看到什么特别惊艳的地方。
终于看完了。
要熬过开头，然后渐入佳境，后面越写越好，开始觉得有意思的地方是下江南收内库，大东山之局叹为观止，所以皇帝都是变态，萍萍之死之后难受的次数显著增加。
水是真的水，但这么一个大构架下来也挺不容易的。"
0,软枝子,https://www.douban.com/people/171214697/,,,,等剧更的时候听听书
0,这个世界很有趣,https://www.douban.com/people/146700470/,50,力荐,2019-12-19,很好看，里面的人物都很喜欢。就是最后杀庆帝那段看得很生气，很怕五竹出什么事，为什么不稍稍准备下再杀呢，看着五竹直冲真的很害怕他出事。
0,小柒,https://www.douban.com/people/22176088/,30,还行,2019-12-19,三百万字。。。好久没看这么长的小说了，前20%真的精彩，后面真的拖沓，夫杀妻、子杀父还好说，陈萍萍的弑君动机真的逻辑不自洽，抄诗是硬伤。
0,7的秘密,https://www.douban.com/people/61473558/,40,推荐,2019-12-19,全本读完，有点意思
0,高祥雲,https://www.douban.com/people/sheldonkao/,40,推荐,2019-12-19,见最后
1,有恃无恐随人愿,https://www.douban.com/people/156036211/,10,很差,2019-12-19,如此行云流水想哪写哪毫无文采逻辑才识的流水账比今天的大多数网文还差
0,阿花,https://www.douban.com/people/151835034/,,,,我发现我还真是很爱读纯设定啊
0,卓大少,https://www.douban.com/people/jerry0218z/,40,推荐,2019-12-19,十年前的经典
0,Torchwood炸了,https://www.douban.com/people/134834787/,30,还行,2019-12-19,因为剧太慢想补一下，本来起点新号可以免费看七天，好像取消了。看到跟剧差不多平，又把结尾看了。可能是因为书写得早跟自身年岁关系，部分描述设定看得有点尴尬，影评区看了个书透大致内容清楚了，弃。
