年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
19,30,劳工保洁,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0.9494923908094842
38,40,销售,0,0,省份8,高二,未婚,离婚,7,民族D,个体,女,0.9812864814635053
69,20,其他职业,1086,0,省份8,初中一、二年级,离家,丧偶,4,民族D,个体,女,0.9831467642434139
43,35,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.3437476366815999
34,30,其他职业,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0.8535759054253056
37,40,手工艺维修,0,0,省份8,高三,丈夫,已婚平民配偶,8,民族D,有限责任公司,男,0.8223873396476258
24,45,农业捕捞,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9684112614255619
55,40,专业技术,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族B,地方政府,男,0.4523574344757013
63,3,未知,0,0,省份8,研究生,离家,未婚,14,民族D,未知,女,0.9333517087935475
48,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.35607880632370403
63,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.581206903635654
18,15,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9927362676351444
22,40,运输,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9816207802359328
44,40,销售,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8587012370666984
46,45,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6153466775615369
36,40,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9579359353817345
49,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.35805653540497917
58,18,运输,0,2179,省份8,小学3年级,丈夫,已婚平民配偶,2,民族D,非有限责任公司,男,0.9824937895014354
46,40,机械操作,0,0,省份42,初三,离家,分居,5,民族D,个体,女,0.9870460373011447
48,40,执行主管,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.774372963237202
22,20,管理文书,0,0,省份8,高二,妻子,已婚平民配偶,7,民族D,个体,女,0.9810922982519172
37,40,手工艺维修,0,0,省份8,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0.9576220407670479
34,35,执行主管,0,2472,省份8,高中生,未婚,离婚,9,民族D,非有限责任公司,女,0.9762331944841884
68,10,机械操作,0,0,省份8,幼儿园,离家,未婚,1,民族D,个体,男,0.9983940891771707
19,40,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.9800022940817305
45,40,手工艺维修,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,男,0.9334668323707239
27,48,劳工保洁,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,男,0.9048676711024128
39,32,专业技术,7688,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0.13028435568683872
68,22,销售,0,0,省份8,小学5、6年级,离家,已婚配偶异地,3,民族D,个体,男,0.9942885535986494
19,30,销售,2907,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9903814695311972
30,40,管理文书,0,0,省份8,大学未毕业,离家,分居,10,民族D,个体,女,0.9401866444371063
63,20,其他职业,0,0,省份8,大学生,其他关系,丧偶,13,民族A,个体,女,0.460778908073586
33,40,专业技术,0,0,省份8,职高,妻子,已婚平民配偶,15,民族D,省政府,女,0.48894504129445104
40,50,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8010460076887504
62,40,未知,5178,0,省份36,高中生,妻子,已婚平民配偶,9,民族D,未知,女,0.3244696769436469
20,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9693481254212736
19,30,未知,0,0,省份8,高中生,离家,未婚,9,其他,未知,男,0.9947202010734589
44,50,未知,0,0,省份8,高中生,未婚,离婚,9,民族D,未知,女,0.9602003674731382
46,40,手工艺维修,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.88728657491947
64,12,家政服务,0,0,省份8,小学3年级,离家,离婚,2,民族D,个体,女,0.998648931864006
31,40,其他职业,0,0,省份8,大学未毕业,其他关系,已婚配偶异地,10,民族D,中央部委,男,0.8466280962994861
45,40,手工艺维修,0,1485,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.7185567840628739
38,40,管理文书,0,0,省份8,研究生,未婚,未婚,14,民族D,个体,女,0.7815499772273039
56,30,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族C,非有限责任公司,男,0.7810451078881999
18,12,劳工保洁,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9935897591200991
20,40,管理文书,0,0,省份8,准职业学位,孩子,未婚,11,民族D,个体,女,0.9394743142116794
34,40,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6790996258519444
40,40,手工艺维修,3411,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.7846803379457059
75,35,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.6477337008049462
23,40,管理文书,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9239843137952862
26,45,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9116232002308852
34,45,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6437039025465184
31,91,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.5428385544591505
19,10,机械操作,0,0,省份8,高二,离家,未婚,7,民族D,个体,男,0.9974073421022837
72,20,管理文书,0,0,省份8,大学未毕业,未婚,丧偶,10,民族A,个体,女,0.8542811062580647
38,55,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,地方政府,女,0.5149536300960729
36,40,执行主管,0,1887,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3913570188599641
24,30,机械操作,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,女,0.9406559574182781
41,40,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9755899550245769
46,43,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,地方政府,女,0.8507792509395569
32,35,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9464224901910372
20,40,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9817716706964613
21,50,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9746521765396979
43,20,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.5424069804712021
61,40,专业技术,0,0,省份8,研究生,离家,丧偶,14,民族D,个体,女,0.5794315893824546
21,28,管理文书,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0.9334094288411202
45,40,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6503677304093176
46,40,机械操作,0,0,省份8,初三,妻子,已婚平民配偶,5,民族D,个体,女,0.9619861046671285
32,55,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7186589744528493
30,50,专业技术,0,0,省份8,研究生,离家,离婚,14,民族C,中央部委,男,0.8984034029822975
22,20,其他职业,0,0,省份3,高中生,未婚,未婚,9,其他,个体,男,0.9922872772550813
26,40,手工艺维修,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0.9017051696057176
44,55,专业技术,0,0,省份8,研究生,孩子,未婚,14,民族D,地方政府,女,0.6280252588300907
29,40,运输,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9805460673695615
27,40,专业技术,0,0,省份8,高中生,孩子,未婚,9,民族D,地方政府,男,0.9606483323430985
70,32,保安,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9570110652559037
37,52,技术支持,0,0,省份8,准职业学位,未婚,离婚,11,民族D,个体,女,0.8983990634040531
20,40,保安,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9583359359794112
60,8,专业技术,0,0,省份8,研究生,妻子,已婚平民配偶,14,民族D,中央部委,女,0.6525529399038863
49,60,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.18771552111401124
55,45,运输,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族A,个体,男,0.8525622185727344
61,55,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.5752293173436931
30,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9543561177228957
28,40,专业技术,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,非有限责任公司,男,0.9695491399770361
28,40,机械操作,2885,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8009682119194896
61,44,销售,0,0,省份8,高中生,离家,未婚,9,民族D,非有限责任公司,女,0.9628621490214565
26,40,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9380571099535835
41,40,手工艺维修,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9661990901831412
23,25,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9825052721802936
54,40,专业技术,7298,0,省份26,研究生,丈夫,已婚平民配偶,14,民族B,个体,男,0.030989784044211932
31,40,管理文书,0,0,省份29,大学未毕业,未婚,离婚,10,民族A,个体,女,0.9762074095930661
45,50,专业技术,0,0,省份8,大学生,离家,离婚,13,民族D,地方政府,女,0.8890971572830275
28,40,专业技术,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,男,0.9777214441562401
26,40,其他职业,0,0,省份8,高中生,离家,分居,9,民族D,个体,男,0.9587945588591638
31,60,管理文书,0,0,省份26,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.4159387632114323
21,40,销售,0,0,省份8,大学专科,孩子,未婚,12,民族D,个体,男,0.9176045440814928
42,40,技术支持,0,0,省份8,大学生,离家,分居,13,民族D,个体,男,0.7862791894719037
32,40,其他职业,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,地方政府,男,0.9643388941792561
39,40,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9761997061796639
43,40,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6790996258519444
46,38,技术支持,0,0,省份8,大学生,未婚,丧偶,13,民族D,个体,女,0.6711540264836453
32,44,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.46320429535040775
39,40,销售,0,0,省份8,大学生,离家,已婚配偶异地,13,民族D,有限责任公司,男,0.8889186813450052
36,30,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.8263278992056601
57,40,未知,0,0,省份8,初三,离家,离婚,5,民族D,未知,男,0.9929519675345012
17,30,未知,0,0,省份8,高一,孩子,未婚,6,民族D,未知,女,0.9936815360366011
38,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9064098091587053
34,37,销售,0,0,省份8,高二,孩子,离婚,7,民族A,个体,女,0.9801207608615511
45,48,执行主管,0,0,省份31,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3683015407305008
31,35,专业技术,0,0,省份17,大学生,离家,未婚,13,民族B,个体,男,0.9478899678755294
49,40,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,0.6176316788877512
39,15,保安,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9290543806190904
31,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7389882804362267
22,15,执行主管,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.942069622711009
62,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.6896858409685611
67,30,专业技术,20051,0,省份24,高中生,妻子,已婚平民配偶,9,民族D,有限责任公司,女,0.029765369374298856
25,40,其他职业,0,0,省份8,高三,孩子,未婚,8,民族A,个体,男,0.9760566254615175
44,40,机械操作,0,0,省份8,高中生,孩子,分居,9,民族A,个体,男,0.8951330676601673
65,60,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.13326569892331086
32,65,农业捕捞,0,0,省份8,高中生,离家,离婚,9,民族D,非有限责任公司,男,0.9754438261352693
59,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6397498189602162
44,50,专业技术,0,0,省份8,研究生,未婚,离婚,14,民族D,地方政府,女,0.7855323527598823
25,40,管理文书,0,0,省份8,高中生,其他关系,离婚,9,民族D,个体,女,0.915387947880074
76,40,运输,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,非有限责任公司,男,0.8392513390236659
35,35,销售,0,0,省份9,职高,丈夫,已婚平民配偶,15,民族B,个体,男,0.3059894625303854
44,50,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.3936900748015475
33,35,其他职业,0,0,省份10,高中生,离家,已婚配偶异地,9,民族B,个体,女,0.9744860014716246
51,60,专业技术,15024,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,有限责任公司,男,0.0008760641169063277
70,30,专业技术,0,0,省份8,大学生,离家,丧偶,13,民族D,非有限责任公司,女,0.7056815441556097
58,99,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.47582807030895435
38,40,机械操作,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.1676300990489138
35,55,管理文书,0,0,省份8,大学生,离家,未婚,13,民族A,个体,男,0.870677156767034
54,40,管理文书,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,地方政府,男,0.8516602798185624
29,50,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,非有限责任公司,男,0.9808307617348262
50,56,保安,7298,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.06402239952318256
38,60,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.536531415796559
22,40,管理文书,4416,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.8839700979261612
23,33,手工艺维修,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.9754949075330347
32,40,专业技术,0,0,省份26,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.5686582574502398
23,25,其他职业,0,0,省份22,初中一、二年级,离家,未婚,4,民族D,个体,男,0.9980742769139384
31,50,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.41862399925065363
25,40,劳工保洁,0,0,省份22,高二,离家,已婚配偶异地,7,民族D,个体,男,0.9893479958291523
28,30,管理文书,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,非有限责任公司,女,0.9224816751505021
54,40,销售,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.22837475617174874
48,70,专业技术,0,1977,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0.11407588073747954
19,10,运输,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,男,0.9858017148455401
29,25,机械操作,0,0,省份8,高一,离家,离婚,6,民族A,个体,女,0.9972343821494409
21,50,手工艺维修,0,0,省份8,准职业学位,其他关系,已婚平民配偶,11,民族D,个体,男,0.7728590657352963
36,40,运输,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,男,0.9635580522842127
35,15,其他职业,0,0,省份22,小学5、6年级,妻子,已婚平民配偶,3,民族D,非有限责任公司,女,0.9939635468610059
20,40,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9577876625792564
81,5,家政服务,2062,0,省份8,初三,离家,丧偶,5,民族A,个体,女,0.9882724875905311
27,40,销售,0,0,省份8,研究生,孩子,未婚,14,民族D,个体,男,0.7832650903186777
34,47,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3409536300588757
50,48,执行主管,0,0,省份20,高中生,未婚,丧偶,9,民族B,非有限责任公司,女,0.8798707580252962
43,40,管理文书,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,地方政府,女,0.7705379977392096
27,50,未知,0,0,省份31,大学生,离家,已婚配偶异地,13,民族D,未知,男,0.9151556708323654
48,60,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,有限责任公司,男,0.46551477733826907
34,50,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5824104716104634
65,50,其他职业,2538,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.7993355102089978
32,40,其他职业,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4946124915783009
24,45,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9125234772568568
54,40,管理文书,0,0,省份22,大学未毕业,未婚,丧偶,10,民族D,地方政府,女,0.8186698375224144
23,50,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9732358500948193
22,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9568139450582537
42,90,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.2914152978400272
24,32,未知,0,0,省份8,高中生,离家,未婚,9,民族D,未知,女,0.9875235567037572
53,40,执行主管,0,1092,省份8,高中生,离家,离婚,9,民族D,中央部委,男,0.9655338505956823
