,age,work_days,job,invest_income,invest_loss,province,education,home_role,marital_status,education_time,nation,work_type,gender
494,27,40,0,0,0,32,10,2,3,9,4,8,1
495,29,40,10,0,0,32,6,4,2,12,4,6,0
496,23,50,3,0,0,32,1,5,5,11,4,8,1
497,19,30,6,0,0,32,10,3,5,9,2,8,1
498,69,10,8,0,0,32,10,2,3,9,4,8,1
499,48,40,10,0,0,32,9,0,4,10,2,8,0
500,29,40,6,0,0,32,1,4,5,11,2,8,1
501,41,40,2,7688,0,32,10,2,3,9,4,7,1
502,29,48,11,0,0,32,9,2,3,10,4,8,1
503,52,40,0,0,0,32,10,2,3,9,4,8,1
504,47,38,5,14084,0,32,10,0,4,9,2,8,0
505,57,30,2,0,0,32,10,2,3,9,4,7,1
506,35,50,13,0,0,32,10,2,3,9,4,8,1
507,17,12,6,0,0,32,15,0,5,7,4,8,0
508,29,40,5,0,0,32,0,4,5,13,4,6,0
509,24,42,9,0,0,32,10,2,3,9,4,8,1
510,32,40,10,0,0,32,6,5,2,12,4,8,0
511,19,56,3,0,0,32,15,4,5,7,4,8,1
512,35,40,6,0,0,32,10,1,6,9,4,8,0
513,72,40,12,0,0,32,6,4,1,12,4,2,0
514,42,40,5,0,1876,32,5,4,2,14,4,8,0
515,34,40,13,0,0,32,10,3,2,9,4,8,0
516,21,33,6,0,0,32,10,0,5,9,4,8,0
517,65,15,10,0,0,32,1,2,3,11,4,8,1
518,42,40,1,0,1974,32,6,4,2,12,2,4,0
519,22,15,6,0,0,32,10,4,5,9,4,8,0
520,27,40,11,0,0,32,0,4,5,13,4,8,0
521,20,30,10,0,0,37,10,3,5,9,4,8,1
522,41,40,1,0,0,32,1,2,3,11,4,4,1
523,58,60,8,0,0,32,9,2,3,10,4,7,1
524,42,40,11,0,0,32,0,2,3,13,4,8,1
525,31,40,5,3908,0,32,9,1,3,10,4,8,0
526,31,40,3,0,0,32,10,5,1,9,4,8,0
527,53,54,5,0,1876,32,0,4,2,13,4,0,0
528,37,40,5,0,0,32,9,2,3,10,4,6,1
529,36,40,14,7298,0,32,10,2,3,9,4,4,1
530,49,40,5,0,0,32,9,2,3,10,4,8,1
531,44,50,11,0,0,32,5,4,2,14,4,8,1
532,22,40,10,0,0,32,10,3,5,9,4,8,0
533,42,40,5,0,1887,32,12,2,3,15,4,7,1
534,37,40,3,0,0,32,9,2,3,10,4,8,1
535,32,40,1,4650,0,32,1,3,5,11,2,6,1
536,40,48,13,0,0,32,9,4,2,10,4,8,1
537,53,45,10,0,0,32,10,4,2,9,4,8,0
538,43,50,11,15024,0,32,0,2,3,13,4,8,1
539,18,30,0,0,0,32,10,3,5,9,4,8,1
540,53,40,3,0,0,32,10,2,3,9,4,8,1
541,49,35,6,0,0,32,7,0,5,4,4,8,1
542,49,90,7,0,0,40,9,4,5,10,2,8,0
543,40,48,0,0,0,32,9,4,5,10,4,8,1
544,52,40,0,0,0,2,7,2,3,4,4,8,1
545,33,40,10,0,0,32,1,5,2,11,4,8,0
546,35,40,14,0,0,32,11,0,2,8,4,8,1
547,27,40,1,0,0,36,0,4,5,13,3,8,0
548,43,40,10,0,0,32,0,2,3,13,4,8,1
549,47,40,5,0,0,32,0,2,3,13,4,0,1
550,37,60,11,0,2415,32,5,2,3,14,4,8,1
551,29,40,9,0,0,32,10,5,2,9,4,8,1
552,41,40,11,0,0,32,0,5,2,13,4,8,0
553,20,35,8,0,0,32,10,3,5,9,2,8,0
554,45,50,5,0,1977,32,12,2,3,15,4,7,1
555,49,55,11,0,1977,32,10,2,3,9,4,8,1
556,77,40,11,0,0,32,10,4,1,9,4,8,0
557,23,21,6,0,0,32,10,3,5,9,4,4,0
558,26,10,8,0,0,39,0,4,5,13,4,8,1
559,54,40,2,0,0,32,9,2,3,10,4,0,1
560,45,35,10,0,0,32,9,5,2,10,4,0,0
561,28,35,2,0,0,38,13,0,5,6,4,8,1
562,27,40,5,0,0,32,5,4,5,14,4,0,0
563,46,45,5,0,0,12,0,4,2,13,4,8,1
564,32,35,8,0,0,32,13,3,2,6,4,8,0
565,22,30,9,0,0,32,10,4,5,9,4,8,1
566,24,55,5,0,0,32,0,3,5,13,4,8,0
567,39,35,3,0,0,38,4,3,4,5,4,8,1
568,33,50,12,0,0,32,9,1,3,10,4,2,0
569,53,50,5,0,0,32,10,2,3,9,4,8,1
570,46,40,13,3103,0,32,9,2,3,10,4,8,1
571,18,30,3,0,0,32,15,3,5,7,4,8,1
572,30,60,7,0,0,32,0,4,5,13,4,8,0
573,45,40,5,0,1977,32,0,2,3,13,4,8,1
574,37,6,8,0,0,32,1,5,5,11,2,8,0
575,52,50,9,0,0,32,13,2,3,6,4,8,1
576,37,40,1,0,0,32,6,4,2,12,4,8,0
577,27,45,10,0,0,32,0,2,3,13,4,8,1
578,21,20,6,0,0,32,9,3,5,10,4,8,1
579,28,45,0,0,0,32,6,4,5,12,4,8,1
580,37,40,0,0,0,32,13,4,5,6,4,8,1
581,29,40,3,0,0,32,10,4,4,9,4,8,1
582,31,40,0,0,0,32,10,0,5,9,2,8,1
583,67,24,14,0,0,32,10,2,3,9,4,8,1
584,35,42,3,0,0,32,10,2,3,9,4,8,1
585,41,48,10,0,0,32,9,5,1,10,2,8,0
586,33,40,3,0,0,32,9,2,3,10,4,8,1
587,54,40,3,0,0,32,10,4,2,9,4,8,1
588,49,65,5,0,0,32,9,1,3,10,4,5,0
589,39,40,5,0,0,32,9,5,4,10,4,8,0
590,38,50,11,15024,0,32,0,2,3,13,4,8,1
591,28,20,5,5013,0,32,0,1,3,13,4,8,0
592,67,40,12,0,0,32,0,2,3,13,4,2,1
593,46,45,11,0,0,32,1,5,2,11,4,8,0
594,25,20,8,0,0,32,5,4,5,14,4,8,1
595,57,37,10,2174,0,32,0,5,2,13,4,4,1
596,45,40,9,0,0,32,10,3,5,9,4,8,1
597,25,40,6,0,0,38,10,4,2,9,4,8,1
598,61,40,11,0,0,21,8,2,3,16,3,5,1
599,53,40,6,0,0,32,9,4,2,10,4,0,0
600,46,40,8,0,0,32,9,2,3,10,4,8,1
601,36,20,10,0,0,32,0,1,3,13,4,4,0
602,53,40,5,4386,0,32,1,2,3,11,4,4,1
603,35,40,1,0,0,22,9,2,3,10,4,6,1
604,21,5,12,0,0,32,9,3,5,10,4,2,0
605,24,55,9,0,0,32,9,3,5,10,4,8,1
606,41,40,10,0,0,36,0,3,5,13,3,8,0
607,20,35,8,0,0,32,9,3,5,10,4,8,0
608,25,40,5,0,0,32,0,4,5,13,4,8,0
609,35,40,8,0,1590,17,0,3,5,13,3,8,1
610,52,40,6,0,0,34,9,5,1,10,2,8,0
611,26,40,12,0,0,32,15,4,5,7,4,2,1
612,41,38,10,0,0,32,9,4,4,10,4,8,0
613,23,40,4,0,0,32,9,0,5,10,4,6,1
614,28,48,9,0,0,29,7,0,3,4,3,8,0
615,39,48,5,0,0,32,5,2,3,14,4,4,1
616,46,40,3,0,0,32,9,2,3,10,2,0,1
617,40,36,11,0,0,32,9,1,3,10,4,0,0
618,26,40,14,0,0,33,9,4,5,10,4,0,1
619,43,40,11,0,0,32,9,2,3,10,4,5,1
620,26,65,3,0,0,32,9,4,5,10,4,8,1
621,26,50,5,0,0,32,0,2,3,13,4,8,1
622,40,40,10,0,0,32,9,5,2,10,4,8,0
623,47,40,9,0,0,19,10,2,3,9,4,8,1
624,27,40,5,0,0,32,0,4,5,13,4,0,0
625,33,40,11,0,0,32,5,2,3,14,4,0,1
626,23,20,10,0,0,32,9,4,5,10,4,8,1
627,43,45,9,0,0,32,10,4,2,9,4,8,1
628,63,40,12,0,1485,32,10,2,3,9,4,2,1
629,33,32,14,0,0,32,10,2,3,9,4,8,1
630,39,40,11,0,0,32,10,5,4,9,4,0,1
631,45,55,5,0,0,32,5,3,2,14,4,0,0
632,54,56,11,0,0,32,10,2,3,9,4,0,1
633,26,40,6,0,0,32,10,4,5,9,4,8,1
634,59,35,10,0,0,32,10,5,4,9,4,0,0
635,29,30,13,0,0,32,10,3,0,9,4,8,1
636,32,40,5,7688,0,32,10,2,3,9,4,8,1
637,55,40,10,0,0,32,10,4,4,9,4,8,0
638,22,60,1,0,0,32,9,4,5,10,4,8,0
639,24,40,4,0,0,32,10,3,5,9,4,6,1
640,23,55,8,0,0,32,9,4,5,10,4,8,1
641,41,55,11,0,0,32,0,4,2,13,4,8,0
642,21,28,12,0,0,32,9,4,5,10,4,2,0
643,31,40,13,0,0,32,10,2,3,9,4,8,1
644,25,40,5,0,0,32,0,4,5,13,4,0,1
645,35,40,6,0,0,32,15,5,5,7,1,8,1
646,65,40,3,1848,0,32,10,4,1,9,4,8,1
647,33,40,3,0,0,32,10,2,3,9,4,7,1
648,47,40,3,0,1740,32,0,2,3,13,4,6,1
649,31,40,0,0,0,32,9,2,3,10,4,8,1
650,55,50,11,0,1977,32,5,2,3,14,4,8,1
651,34,60,13,0,0,32,13,2,3,6,4,8,1
652,30,40,5,0,0,32,0,4,5,13,4,8,0
653,30,38,5,0,0,32,5,2,3,14,4,8,1
654,40,40,10,0,0,20,0,4,5,13,4,6,1
655,22,30,3,2907,0,32,10,3,5,9,4,8,1
656,49,40,6,0,0,32,10,5,2,9,4,8,0
657,38,40,8,0,0,32,9,5,5,10,4,8,0
658,65,35,6,0,0,32,1,2,3,11,4,8,1
659,53,50,3,0,0,32,10,2,3,9,4,8,1
660,27,45,1,0,0,32,10,4,5,9,4,8,1
661,34,40,11,0,0,32,0,3,5,13,4,8,1
662,59,40,9,7688,0,32,10,2,3,9,4,8,1
663,35,25,0,0,0,31,10,0,5,9,0,8,1
664,41,40,13,0,0,32,10,2,3,9,4,8,1
665,52,40,12,15024,0,32,5,1,3,14,4,2,0
666,80,8,12,0,0,6,10,2,3,9,4,2,1
667,20,40,3,0,0,32,10,4,5,9,4,8,1
668,47,52,8,0,2179,32,13,2,3,6,4,8,1
669,20,40,11,0,0,32,9,4,5,10,4,8,0
670,57,40,1,0,1977,22,8,2,3,16,4,8,1
671,52,40,6,0,0,32,7,4,1,4,4,8,0
672,57,40,3,0,0,32,13,5,2,6,4,8,1
673,22,24,9,0,0,32,10,3,5,9,4,5,1
674,32,40,3,0,0,32,4,2,3,5,4,8,1
675,28,50,11,0,0,32,0,4,5,13,4,7,1
676,47,40,11,0,0,32,9,5,2,10,4,8,0
677,54,40,6,0,0,38,3,2,3,2,4,8,1
678,52,45,11,0,0,32,10,1,3,9,4,8,0
679,37,40,3,0,0,32,9,2,3,10,4,8,1
680,28,40,5,0,1887,32,0,2,3,13,4,8,1
681,53,80,3,0,0,8,10,2,3,9,4,5,1
682,48,31,6,0,0,32,15,4,2,7,4,8,0
683,30,40,3,0,0,32,10,2,3,9,4,8,1
684,43,60,11,0,0,32,0,2,3,13,4,7,1
685,56,40,1,0,0,32,1,2,3,11,4,8,1
686,27,16,10,0,0,32,0,5,2,13,4,8,0
687,17,20,8,0,0,32,11,3,5,8,4,8,0
688,32,35,5,0,0,32,0,5,2,13,4,0,0
689,45,40,6,0,0,32,10,4,2,9,4,8,0
690,42,40,5,7688,0,32,5,2,3,14,4,8,1
691,42,40,1,15024,0,32,10,2,3,9,3,8,1
692,41,40,12,0,0,38,2,2,3,3,4,2,1
693,36,70,2,0,0,32,10,4,5,9,4,7,1
694,18,2,5,0,0,32,15,3,5,7,4,8,0
695,41,38,9,0,0,32,9,4,2,10,2,4,0
696,19,35,0,0,0,32,9,4,5,10,4,8,0
697,37,60,11,0,0,32,0,2,3,13,4,8,1
698,30,60,8,0,0,32,0,4,5,13,4,8,1
699,17,7,10,0,0,32,15,3,5,7,4,8,1
700,44,45,10,0,0,32,9,1,3,10,4,8,0
701,43,44,8,0,0,3,4,3,5,5,4,5,0
702,19,15,10,0,0,17,15,3,5,7,1,8,0
703,19,8,2,0,0,32,9,0,5,10,4,8,1
704,51,40,2,0,0,32,15,4,5,7,2,0,0
705,53,66,3,0,0,32,9,2,3,10,4,8,1
706,19,30,12,0,0,32,9,3,5,10,4,2,1
707,23,40,10,0,0,32,0,4,5,13,4,8,0
708,25,40,10,0,0,32,6,4,5,12,4,8,0
709,61,40,12,0,0,32,10,2,3,9,2,2,1
710,20,40,9,0,0,32,9,4,5,10,4,7,0
711,29,45,3,0,0,32,10,2,3,9,4,8,1
712,23,60,10,0,0,32,0,4,5,13,4,8,0
713,34,35,5,0,0,32,5,4,5,14,4,0,1
714,28,63,3,0,0,32,9,2,3,10,4,8,1
715,81,35,8,0,2174,32,9,2,3,10,4,5,1
716,28,40,3,0,0,32,13,4,5,6,4,8,1
717,62,40,5,0,0,32,0,4,2,13,4,4,1
718,22,40,5,0,0,32,0,3,5,13,4,8,1
719,19,20,8,0,0,32,9,3,5,10,4,8,0
720,32,40,9,5178,0,32,10,2,3,9,4,8,1
721,51,38,5,0,0,6,5,2,3,14,4,8,1
722,45,40,6,0,1980,32,10,4,2,9,4,8,1
723,21,40,12,0,0,32,10,4,5,9,4,2,0
724,24,40,9,0,0,32,0,2,3,13,4,8,1
725,38,40,5,0,0,12,0,2,3,13,4,8,1
726,66,40,6,0,0,32,10,2,3,9,4,8,1
727,42,30,6,0,0,32,15,5,4,7,4,7,0
728,21,15,8,0,0,17,9,3,5,10,3,8,0
729,33,40,5,0,0,32,0,2,3,13,4,8,1
730,40,35,10,0,0,32,10,5,5,9,2,0,0
731,47,8,3,0,0,32,15,3,2,7,4,8,1
732,40,35,6,0,2339,32,12,4,2,15,4,7,0
733,41,40,5,0,0,32,9,5,2,10,4,6,0
734,26,8,7,0,0,24,2,0,0,3,4,8,0
735,43,50,11,0,0,32,10,2,3,9,4,8,1
736,71,40,3,0,0,32,7,2,3,4,4,8,1
737,19,60,12,0,0,32,10,3,5,9,4,2,1
738,26,60,11,0,0,34,0,4,5,13,4,8,1
739,70,15,8,0,0,32,0,2,3,13,4,5,1
740,34,35,8,0,0,32,9,3,5,10,2,8,0
741,28,48,14,0,0,32,9,2,3,10,4,0,1
742,26,50,6,0,0,32,9,3,5,10,2,8,0
743,21,40,10,0,0,38,9,0,5,10,4,8,0
744,26,40,11,0,0,32,5,4,5,14,4,8,0
745,44,48,8,0,0,34,10,2,3,9,4,7,1
746,32,40,5,0,0,32,0,0,3,13,4,8,1
747,26,40,8,0,0,32,0,4,5,13,4,8,0
748,50,25,3,0,0,32,13,4,5,6,4,7,1
749,46,40,10,0,0,32,10,1,3,9,4,8,0
750,37,40,10,0,0,32,0,2,3,13,4,8,1
751,34,15,8,0,0,32,10,1,3,9,4,8,0
752,38,25,6,0,0,32,10,1,6,9,4,8,0
753,46,70,14,0,0,32,9,2,3,10,4,0,1
754,41,55,8,0,1887,32,10,2,3,9,4,5,1
755,51,60,8,0,0,32,0,2,3,13,4,8,1
756,27,50,1,0,0,32,5,3,5,14,4,8,1
757,46,70,13,0,0,32,10,2,3,9,4,8,1
758,56,50,2,0,0,32,9,2,3,10,4,7,1
759,40,45,9,0,0,32,10,4,5,9,4,8,1
760,18,40,10,0,0,32,9,3,5,10,4,8,1
761,35,50,5,0,0,32,0,4,2,13,4,0,1
762,61,60,11,0,0,32,11,2,3,8,4,8,1
763,33,48,5,0,0,32,10,2,3,9,1,8,1
764,41,60,3,0,0,41,5,2,3,14,4,6,1
765,54,40,6,0,0,32,13,5,2,6,4,8,0
766,46,45,5,0,0,32,7,1,3,4,4,8,0
767,26,40,6,0,0,32,11,5,5,8,2,8,1
768,33,40,7,0,0,39,3,4,0,2,4,8,0
769,27,40,3,3325,0,32,10,4,5,9,2,8,1
770,45,50,5,10520,0,32,0,4,1,13,4,8,0
771,32,40,12,0,0,34,7,4,0,4,4,2,1
772,40,40,3,0,0,32,2,2,3,3,4,8,1
773,70,40,10,0,0,32,10,2,3,9,2,6,1
774,59,40,3,0,0,32,15,2,3,7,4,8,1
775,40,40,11,0,0,32,0,2,3,13,4,8,1
776,39,50,3,0,0,32,9,2,3,10,4,8,1
777,48,35,0,0,0,32,10,2,3,9,4,8,1
778,24,20,10,0,0,32,1,3,5,11,3,8,0
779,29,25,6,0,0,32,10,4,4,9,4,8,0
780,62,40,10,0,0,32,13,3,1,6,2,8,0
781,23,40,0,0,0,34,10,2,3,9,2,8,1
782,34,50,8,0,0,32,0,2,3,13,4,5,1
783,22,45,9,0,0,34,0,2,3,13,4,8,1
784,28,38,1,0,0,32,1,3,5,11,4,8,0
785,53,40,3,0,0,32,10,2,3,9,4,8,1
786,76,20,8,0,0,32,9,4,1,10,4,7,1
787,38,40,5,0,0,12,5,2,3,14,4,8,1
788,39,40,3,3325,0,32,9,4,2,10,4,5,1
789,22,35,10,0,0,15,6,3,5,12,2,0,0
790,30,40,3,3908,0,35,11,2,3,8,4,8,1
791,52,48,9,0,0,32,10,2,3,9,4,8,1
792,52,48,8,0,0,32,9,2,3,10,4,8,1
793,49,40,9,5178,0,32,10,2,3,9,4,8,1
794,26,40,1,0,0,32,0,4,5,13,4,8,1
795,51,40,8,0,1977,32,13,2,3,6,4,8,1
796,43,38,11,0,0,32,0,2,3,13,4,8,1
797,34,25,3,0,0,32,0,5,2,13,4,8,0
798,18,30,6,0,0,32,9,3,5,10,4,8,1
799,44,60,8,0,0,3,15,2,3,7,4,5,1
800,30,60,0,0,0,32,10,2,3,9,4,5,1
801,58,60,11,0,0,32,9,2,3,10,4,7,1
802,35,30,13,0,0,32,10,2,3,9,4,8,1
803,26,42,0,0,0,32,10,4,5,9,4,8,1
804,51,40,11,0,2415,32,5,2,3,14,4,8,1
805,76,40,12,0,0,6,10,2,3,9,4,2,1
806,57,42,13,0,653,32,10,5,1,9,4,8,1
807,31,55,3,0,0,32,10,5,2,9,4,8,1
808,32,37,6,0,0,32,10,4,5,9,4,8,1
809,44,60,11,0,1887,32,5,2,3,14,4,0,1
810,35,40,6,0,0,32,13,1,3,6,4,8,0
811,18,15,8,0,0,32,9,3,5,10,4,8,0
812,57,70,5,0,1887,32,8,2,3,16,4,7,1
813,42,40,10,0,0,32,9,4,5,10,4,6,0
814,54,40,13,5013,0,32,10,2,3,9,2,8,1
815,35,40,10,6849,0,32,1,4,2,11,4,8,0
816,23,25,6,0,0,32,9,5,5,10,4,8,0
817,36,40,12,0,0,32,10,2,3,9,4,2,1
818,24,38,10,0,0,32,0,3,5,13,4,8,1
819,51,32,6,0,0,15,10,0,2,9,2,8,1
820,36,72,2,0,0,32,0,2,3,13,4,7,1
821,28,40,8,0,0,32,9,4,2,10,4,8,0
822,58,40,6,0,0,32,10,4,5,9,4,0,1
823,41,40,1,0,0,32,1,2,3,11,4,8,1
824,31,40,3,0,0,32,9,2,3,10,4,8,1
825,20,44,8,0,0,32,9,3,5,10,2,8,1
826,33,52,8,0,0,32,9,2,3,10,4,8,1
827,41,40,3,0,0,32,9,2,3,10,4,8,1
828,48,40,11,7688,0,32,5,1,3,14,4,0,0
829,45,60,11,0,0,32,0,5,2,13,2,0,0
830,52,40,3,0,0,32,9,2,3,10,4,8,1
831,32,40,11,3103,0,32,10,2,3,9,4,8,1
832,29,56,9,0,0,32,10,5,2,9,4,8,1
833,30,80,13,1506,0,32,10,5,4,9,2,8,1
834,32,40,6,0,0,34,10,4,5,9,2,8,0
835,18,15,12,0,0,32,15,3,5,7,4,2,1
836,29,40,9,0,0,32,9,4,2,10,4,8,1
837,37,40,3,0,0,32,10,2,3,9,4,8,1
838,47,65,2,0,0,32,0,4,5,13,4,7,1
839,27,45,13,0,0,32,10,2,3,9,4,8,1
840,50,37,10,0,0,32,10,4,5,9,4,4,0
841,53,40,1,0,0,32,1,2,3,11,4,8,1
842,48,40,8,0,0,32,9,2,3,10,4,8,1
843,41,12,8,0,0,32,0,1,3,13,4,8,0
844,40,40,3,0,0,32,4,0,5,5,2,8,1
845,22,20,6,0,0,32,10,4,5,9,4,8,1
846,38,45,5,0,0,32,0,2,3,13,4,0,1
847,36,20,0,0,0,32,10,2,3,9,2,8,1
848,41,40,5,0,0,32,6,1,3,12,4,8,0
849,47,40,10,0,0,20,10,4,0,9,2,6,0
850,47,45,8,7298,0,32,10,2,3,9,4,8,1
851,58,42,8,0,0,32,6,2,3,12,4,8,1
852,31,50,0,0,0,32,7,3,5,4,4,8,1
853,42,40,6,0,0,32,10,4,2,9,4,8,0
854,32,50,11,0,2444,32,0,0,5,13,4,8,1
855,54,40,3,0,0,32,7,2,3,4,4,8,1
856,25,40,8,0,0,32,0,4,2,13,4,8,0
857,44,40,5,0,0,32,0,4,2,13,4,4,0
858,18,20,6,0,0,0,15,3,5,7,4,8,1
859,21,16,6,0,0,32,10,0,3,9,4,8,0
860,29,27,6,0,0,32,4,5,1,5,4,7,0
861,38,40,9,0,0,32,1,4,1,11,4,8,1
862,37,40,9,0,0,32,10,5,2,9,4,8,0
863,42,45,5,0,0,32,5,4,5,14,4,0,0
864,26,45,3,0,0,32,9,2,3,10,4,7,1
865,32,45,1,0,0,32,1,2,3,11,4,8,1
866,39,50,5,0,1977,32,12,2,3,15,4,7,1
867,39,50,8,0,0,32,5,4,5,14,4,8,1
868,26,40,1,0,0,32,9,2,3,10,4,8,1
869,77,25,12,0,0,32,5,2,3,14,4,2,1
870,30,48,4,0,0,32,10,0,3,9,1,6,1
871,43,72,9,0,2129,34,2,1,3,3,3,8,0
872,51,55,5,0,0,32,0,4,5,13,4,0,0
873,61,40,1,0,0,32,9,1,3,10,4,8,0
874,23,40,8,0,0,32,9,3,5,10,4,8,0
875,52,40,10,0,3770,32,0,5,2,13,4,8,1
876,53,50,11,0,2415,32,0,2,3,13,4,5,1
877,25,60,5,0,0,32,0,2,3,13,4,0,1
878,23,25,6,0,0,32,10,3,5,9,2,8,1
879,36,28,12,0,0,32,10,5,2,9,4,2,0
880,56,35,10,0,0,32,9,4,2,10,4,0,0
881,51,40,11,0,0,32,10,1,3,9,4,7,0
882,33,36,6,0,0,32,10,0,5,9,1,8,0
883,52,60,11,0,2559,32,12,4,2,15,4,8,1
884,43,30,5,0,0,32,0,1,3,13,4,8,0
885,71,30,12,9386,0,32,0,2,3,13,4,2,1
886,50,45,8,0,0,32,9,2,3,10,4,8,1
887,44,40,9,0,0,32,10,2,3,9,4,8,1
888,50,40,11,0,0,34,0,2,3,13,4,8,1
889,46,2,3,0,0,30,10,4,4,9,4,8,1
890,22,20,8,0,0,32,9,4,5,10,4,8,0
891,34,40,5,0,0,32,0,2,3,13,4,8,1
892,45,25,12,0,0,32,10,0,5,9,4,2,1
893,42,45,1,0,0,32,0,2,3,13,4,8,1
894,66,32,12,0,0,32,15,2,3,7,4,2,1
895,24,40,3,0,0,32,1,3,5,11,4,8,1
896,46,60,11,4787,0,32,5,4,5,14,4,8,1
897,62,40,14,0,0,32,9,2,3,10,4,8,1
898,33,50,8,0,0,32,0,4,4,13,4,8,0
899,38,32,5,0,0,32,12,4,5,15,4,7,0
900,26,20,3,0,0,32,4,2,3,5,4,8,1
901,18,16,6,0,0,32,15,3,5,7,4,8,1
902,30,40,5,10520,0,32,5,4,5,14,4,8,1
903,42,32,12,0,0,32,10,5,2,9,2,2,0
904,53,50,5,0,0,32,0,1,3,13,4,0,0
905,61,40,12,0,0,32,9,4,0,10,4,2,1
906,36,50,0,0,0,32,9,4,2,10,4,0,1
907,48,43,0,0,0,32,0,4,2,13,4,8,1
908,62,40,8,0,0,36,10,2,3,9,3,8,1
909,40,40,13,0,0,32,10,2,3,9,4,8,1
910,40,40,2,0,0,32,9,2,3,10,4,6,1
911,25,40,9,0,0,38,2,0,5,3,4,8,1
912,57,40,10,0,0,32,10,1,3,9,4,8,0
913,37,50,8,0,0,22,9,2,3,10,4,8,1
914,24,30,10,0,0,32,0,4,5,13,4,8,0
915,39,40,3,0,0,32,10,2,3,9,4,7,1
916,39,50,11,0,0,32,6,2,3,12,4,5,1
917,51,40,13,0,1628,32,15,2,3,7,2,8,1
918,21,40,3,0,0,32,9,3,5,10,4,8,1
919,63,45,13,0,0,32,10,5,2,9,4,8,1
920,31,40,3,0,0,32,10,4,4,9,2,8,1
921,63,40,13,0,0,32,10,2,3,9,4,8,1
922,61,40,11,0,0,32,10,4,2,9,4,8,0
923,24,45,3,0,0,32,10,2,3,9,4,8,1
924,30,25,5,0,0,32,6,4,5,12,2,8,0
925,47,40,3,0,0,32,10,2,3,9,4,7,1
926,24,50,2,0,0,32,0,5,5,13,4,7,1
927,36,52,11,0,0,32,9,2,3,10,4,8,1
928,30,24,10,0,0,32,10,5,5,9,4,8,0
929,29,40,2,0,0,32,9,3,5,10,4,8,1
930,23,30,10,0,0,32,10,3,5,9,4,8,1
931,41,40,5,0,0,32,0,5,5,13,2,0,0
932,43,43,5,0,0,32,0,5,2,13,4,8,0
933,51,40,5,0,0,32,9,1,3,10,4,7,0
934,49,40,1,0,0,32,10,5,1,9,4,8,1
935,21,40,6,0,0,32,9,4,5,10,4,8,1
936,49,40,8,0,0,22,6,4,1,12,4,8,0
937,31,40,8,0,0,32,6,2,3,12,3,6,1
938,31,35,11,0,0,32,10,1,3,9,4,8,0
939,24,50,10,0,0,32,11,2,3,8,4,8,1
940,23,20,6,0,0,32,9,3,5,10,4,8,0
941,37,40,13,0,0,34,10,2,3,9,3,8,1
942,51,56,13,0,0,32,0,2,3,13,4,8,1
943,22,40,0,0,0,36,4,3,5,5,3,8,1
944,33,40,6,0,0,22,10,4,4,9,4,8,0
945,22,40,3,0,0,32,10,2,3,9,4,8,1
946,27,50,8,0,0,32,10,4,5,9,4,8,1
947,28,42,9,0,1669,32,1,4,5,11,4,8,0
948,42,50,13,0,0,32,10,4,2,9,4,8,1
949,37,37,10,0,0,32,10,3,5,9,4,8,0
950,44,50,13,0,0,32,10,5,2,9,4,8,1
951,36,25,11,0,0,32,0,1,3,13,4,7,0
952,28,40,3,0,0,32,0,2,3,13,4,8,1
953,39,40,11,0,0,32,10,4,5,9,4,8,1
954,47,72,10,0,0,32,9,4,2,10,4,0,0
955,67,10,6,0,0,32,10,2,3,9,4,8,1
956,30,40,3,0,0,32,10,2,3,9,4,0,1
957,57,40,0,7298,0,32,9,2,3,10,2,0,1
958,40,70,13,0,2415,32,9,2,3,10,2,8,1
959,39,50,2,0,0,32,9,2,3,10,4,8,1
960,29,40,6,0,0,32,0,2,3,13,4,8,1
961,56,50,12,0,0,32,9,5,2,10,4,2,0
962,50,40,8,0,0,32,5,2,3,14,4,8,1
963,29,40,14,0,2057,32,10,2,3,9,2,0,1
964,51,60,13,0,0,32,10,2,3,9,4,8,1
965,29,40,10,2174,0,32,9,5,5,10,2,6,0
966,55,50,3,0,0,32,13,4,0,6,4,8,1
967,48,48,10,0,0,32,0,2,3,13,4,6,1
968,35,40,3,0,0,9,9,2,3,10,3,8,1
969,57,30,8,15024,0,32,10,2,3,9,4,5,1
970,26,48,6,0,0,32,9,4,5,10,4,7,0
971,20,20,10,0,0,32,9,0,5,10,4,8,0
972,25,30,6,0,0,31,10,5,5,9,4,8,0
973,62,40,13,0,0,32,10,0,2,9,4,0,1
974,54,25,12,0,0,32,7,4,5,4,4,2,0
975,60,40,10,0,0,32,10,1,3,9,4,8,0
976,43,80,6,0,1887,32,10,2,3,9,4,8,1
977,37,50,10,0,0,32,9,2,3,10,4,8,1
978,36,70,13,0,0,32,10,2,3,9,4,8,1
979,25,40,9,0,0,32,10,4,5,9,4,8,1
980,39,40,11,0,0,32,9,4,2,10,4,8,0
981,26,50,5,0,0,32,5,4,5,14,4,0,1
982,51,40,5,0,0,32,10,2,3,9,4,8,1
983,50,40,12,0,0,32,10,2,3,9,2,2,1
984,33,40,11,0,0,32,5,4,5,14,4,8,1
985,22,35,6,0,0,32,9,3,5,10,4,8,0
986,75,35,11,0,0,32,9,2,3,10,4,8,1
987,40,40,5,0,0,32,0,1,3,13,4,8,0
988,32,45,10,0,0,32,6,4,5,12,4,8,0
