年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
42,40,农业捕捞,0,0,省份3,初三,离家,未婚,5,民族D,个体,男,0
48,60,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
70,6,未知,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,未知,男,0
56,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0
51,60,手工艺维修,3137,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
47,60,手工艺维修,0,0,省份29,高中生,丈夫,已婚平民配偶,9,民族B,个体,男,0
25,35,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
19,50,其他职业,0,0,省份6,小学5、6年级,离家,未婚,3,民族D,个体,男,0
34,40,销售,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,男,0
23,30,执行主管,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
41,40,运输,0,0,省份16,高中生,离家,未婚,9,民族D,个体,男,0
55,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
48,40,执行主管,0,0,省份8,高中生,孩子,未婚,9,民族D,地方政府,女,0
36,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
47,50,运输,0,2258,省份8,研究生,离家,离婚,14,民族D,非有限责任公司,男,1
68,24,家政服务,0,0,省份8,高中生,未婚,离婚,9,民族A,个体,女,0
25,40,执行主管,0,0,省份8,高二,未婚,离婚,7,民族D,个体,女,0
54,50,销售,0,0,省份8,高中生,离家,离婚,9,民族D,有限责任公司,男,0
29,40,技术支持,0,0,省份8,高三,离家,未婚,8,民族D,个体,男,0
45,65,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
29,40,销售,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,男,0
19,20,机械操作,0,0,省份8,高中生,其他关系,已婚平民配偶,9,民族D,个体,男,0
64,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
30,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
73,7,未知,0,0,省份8,大学生,未婚,丧偶,13,民族D,未知,女,0
33,40,管理文书,0,0,省份8,高中生,孩子,离婚,9,民族D,个体,女,0
60,40,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,1
41,55,专业技术,7688,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
68,40,未知,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族C,未知,男,0
59,40,手工艺维修,0,0,省份8,高中生,离家,丧偶,9,民族A,地方政府,男,0
19,30,销售,0,0,省份8,高三,孩子,未婚,8,民族D,个体,女,0
81,30,未知,0,0,省份8,小学3年级,离家,丧偶,2,民族D,未知,男,0
66,40,未知,0,0,省份8,高二,离家,丧偶,7,民族A,未知,女,0
46,50,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,有限责任公司,女,0
41,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
29,40,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,个体,男,0
48,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
19,20,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
24,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
21,20,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0
49,43,执行主管,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0
70,30,专业技术,9386,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,非有限责任公司,男,1
35,45,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0
37,12,管理文书,0,0,省份3,高中生,未婚,离婚,9,民族D,中央部委,女,0
34,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0
45,40,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0
31,40,机械操作,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
18,11,农业捕捞,0,0,省份8,高中生,孩子,未婚,9,民族D,非有限责任公司,男,0
48,50,执行主管,7298,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,1
60,40,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,个体,女,1
22,30,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
47,40,手工艺维修,0,0,省份31,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
40,40,执行主管,0,0,省份33,高中生,未婚,分居,9,民族D,个体,女,0
36,45,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
18,36,销售,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0
28,50,劳工保洁,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0
68,30,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0
23,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族A,地方政府,女,0
42,40,机械操作,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,女,0
61,56,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0
23,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0
58,40,销售,0,0,省份14,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0
46,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
45,40,管理文书,0,0,省份17,大学生,离家,离婚,13,民族B,个体,女,0
68,60,专业技术,0,2377,省份8,博士,丈夫,已婚平民配偶,16,民族D,中央部委,男,1
32,40,未知,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,未知,女,0
38,50,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
36,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
41,48,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
23,7,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,中央部委,男,0
31,30,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,地方政府,女,0
20,40,销售,0,0,省份8,大学未毕业,其他关系,未婚,10,民族D,个体,女,0
55,29,其他职业,0,0,省份8,高一,离家,未婚,6,民族D,个体,男,0
58,40,机械操作,0,0,省份8,初中一、二年级,未婚,离婚,4,民族D,个体,女,0
30,40,专业技术,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,1
43,60,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0
41,52,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,地方政府,女,0
43,45,销售,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
49,40,机械操作,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
28,50,专业技术,0,0,省份8,职高,离家,未婚,15,民族A,个体,男,0
30,30,管理文书,0,0,省份8,准职业学位,未婚,离婚,11,民族D,个体,女,0
51,40,执行主管,0,0,省份8,博士,离家,离婚,16,民族D,中央部委,女,0
37,27,管理文书,0,0,省份8,大学未毕业,未婚,已婚配偶异地,10,民族A,地方政府,女,0
30,35,其他职业,0,0,省份8,高中生,离家,分居,9,民族D,个体,女,0
17,15,销售,0,0,省份8,高三,孩子,未婚,8,民族D,个体,女,0
45,40,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,个体,女,0
25,30,手工艺维修,0,0,省份33,大学生,孩子,未婚,13,民族D,个体,男,0
52,40,其他职业,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,中央部委,男,0
49,40,机械操作,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0
27,45,销售,10520,0,省份8,大学生,离家,未婚,13,民族D,个体,男,1
72,3,未知,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,未知,男,0
60,20,专业技术,0,0,省份22,大学专科,丈夫,已婚平民配偶,12,民族D,中央部委,男,0
68,23,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0
46,40,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
46,37,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0
23,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0
35,40,管理文书,0,0,省份8,大学未毕业,其他关系,未婚,10,民族A,个体,女,0
40,46,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
32,30,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
39,40,手工艺维修,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
48,70,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,1
55,20,技术支持,0,1977,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
60,40,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族C,中央部委,男,1
33,40,保安,0,0,省份8,高中生,未婚,离婚,9,民族D,地方政府,男,0
57,40,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,1
49,32,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
20,10,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
21,15,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0
54,60,执行主管,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,男,0
33,40,劳工保洁,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,中央部委,男,0
39,40,执行主管,7298,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,1
19,28,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0
45,55,销售,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0
53,48,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,1
69,40,管理文书,0,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0
30,50,执行主管,8614,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,1
42,32,其他职业,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0
18,30,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
58,40,运输,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,地方政府,男,0
24,20,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,个体,女,0
30,35,手工艺维修,0,0,省份8,大学未毕业,离家,离婚,10,民族D,非有限责任公司,男,0
45,60,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,1
45,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
46,48,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
18,20,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0
30,48,军人,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,1
34,45,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0
42,25,管理文书,0,0,省份8,高中生,离家,离婚,9,民族A,中央部委,女,0
40,50,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,地方政府,女,0
31,38,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
58,40,管理文书,0,1876,省份8,大学专科,离家,离婚,12,民族D,个体,男,0
23,35,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0
42,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
34,90,农业捕捞,4508,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
24,30,其他职业,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0
47,50,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,非有限责任公司,女,0
27,50,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
26,40,管理文书,2354,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0
22,40,其他职业,0,2205,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
35,40,销售,0,0,省份8,大学生,离家,离婚,13,民族D,个体,女,0
39,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族A,个体,女,0
54,40,执行主管,0,0,省份8,博士,离家,未婚,16,民族D,中央部委,女,1
29,60,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
17,7,管理文书,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0
78,20,劳工保洁,0,0,省份32,小学3年级,其他关系,丧偶,2,民族D,个体,男,0
51,40,运输,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,中央部委,男,0
25,24,其他职业,0,0,省份32,高一,离家,未婚,6,民族D,个体,男,0
43,40,执行主管,0,1902,省份24,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
41,48,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
57,40,其他职业,0,0,省份8,大学未毕业,离家,分居,10,民族A,地方政府,女,0
43,42,专业技术,0,0,省份8,大学生,未婚,离婚,13,民族A,地方政府,女,0
31,40,销售,0,0,省份8,大学生,孩子,未婚,13,民族D,地方政府,女,0
51,30,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0
26,65,农业捕捞,0,0,省份8,大学未毕业,其他关系,未婚,10,民族D,个体,女,0
22,40,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,个体,男,0
52,40,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族A,省政府,女,0
45,40,技术支持,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族A,个体,男,1
24,40,手工艺维修,0,0,省份8,大学专科,孩子,未婚,12,民族D,个体,男,0
47,40,执行主管,0,0,省份8,准职业学位,未婚,分居,11,民族D,非有限责任公司,女,0
59,40,管理文书,7298,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,1
33,25,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0
38,50,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
35,40,销售,0,0,省份8,大学生,孩子,未婚,13,民族A,个体,女,0
65,40,管理文书,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0
57,40,技术支持,0,1887,省份18,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,1
31,42,手工艺维修,0,0,省份22,大学未毕业,未婚,未婚,10,民族D,个体,男,0
72,40,手工艺维修,2653,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
53,45,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0
40,48,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,0
52,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
37,40,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0
18,40,执行主管,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0
43,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0
38,40,管理文书,0,0,省份8,研究生,离家,未婚,14,民族D,个体,女,0
23,37,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0
72,16,其他职业,0,0,省份8,高中生,未婚,丧偶,9,民族D,个体,女,0
31,65,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,女,0
27,40,执行主管,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
80,60,专业技术,0,1816,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0
17,15,劳工保洁,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0
34,40,手工艺维修,0,0,省份8,高三,丈夫,已婚平民配偶,8,民族D,省政府,男,0
39,45,管理文书,2174,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
20,16,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
31,40,技术支持,0,0,省份8,大学未毕业,孩子,离婚,10,民族A,个体,女,0
27,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
46,38,机械操作,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0
23,32,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
24,30,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0
57,40,其他职业,0,0,省份8,高一,未婚,丧偶,6,民族D,个体,女,0
27,35,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,地方政府,男,0
28,45,技术支持,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0
32,40,管理文书,0,0,省份8,高中生,孩子,离婚,9,民族D,个体,女,0
27,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
29,40,管理文书,0,0,省份8,大学专科,离家,离婚,12,民族D,省政府,女,0
23,50,手工艺维修,0,0,省份8,准职业学位,未婚,未婚,11,民族D,个体,男,0
19,30,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,男,0
69,10,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
48,40,管理文书,0,0,省份8,大学未毕业,其他关系,分居,10,民族A,个体,女,0
29,40,其他职业,0,0,省份8,准职业学位,离家,未婚,11,民族A,个体,男,0
41,40,农业捕捞,7688,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,1
29,48,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
52,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
47,38,专业技术,14084,0,省份8,高中生,其他关系,分居,9,民族A,个体,女,1
57,30,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
35,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
17,12,其他职业,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,女,0
29,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,省政府,女,0
24,42,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
32,40,管理文书,0,0,省份8,大学专科,未婚,离婚,12,民族D,个体,女,0
19,56,手工艺维修,0,0,省份8,高二,离家,未婚,7,民族D,个体,男,0
35,40,其他职业,0,0,省份8,高中生,妻子,已婚军属,9,民族D,个体,女,1
72,40,未知,0,0,省份8,大学专科,离家,丧偶,12,民族D,未知,女,0
