年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
19,30,劳工保洁,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0.9471950370088638
38,40,销售,0,0,省份8,高二,未婚,离婚,7,民族D,个体,女,0.9809134707703092
69,20,其他职业,1086,0,省份8,初中一、二年级,离家,丧偶,4,民族D,个体,女,0.9814281643279782
43,35,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.34681819458947327
34,30,其他职业,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0.8474383574985611
37,40,手工艺维修,0,0,省份8,高三,丈夫,已婚平民配偶,8,民族D,有限责任公司,男,0.8175264858913593
24,45,农业捕捞,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9679173306047965
55,40,专业技术,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族B,地方政府,男,0.44412070023998773
63,3,未知,0,0,省份8,研究生,离家,未婚,14,民族D,未知,女,0.932935955645121
48,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.35955332022260444
63,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5807101974684126
18,15,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9921800074358538
22,40,运输,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.981327778086422
44,40,销售,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8557539092671834
46,45,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6157419135221942
36,40,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9576174612553753
49,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.36225994561617136
58,18,运输,0,2179,省份8,小学3年级,丈夫,已婚平民配偶,2,民族D,非有限责任公司,男,0.981116988178994
46,40,机械操作,0,0,省份42,初三,离家,分居,5,民族D,个体,女,0.9867587909099956
48,40,执行主管,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.7783471152593379
22,20,管理文书,0,0,省份8,高二,妻子,已婚平民配偶,7,民族D,个体,女,0.9794200700174194
37,40,手工艺维修,0,0,省份8,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0.9547898147777761
34,35,执行主管,0,2472,省份8,高中生,未婚,离婚,9,民族D,非有限责任公司,女,0.9756165181474692
68,10,机械操作,0,0,省份8,幼儿园,离家,未婚,1,民族D,个体,男,0.9982845775842931
19,40,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.9788105154308414
45,40,手工艺维修,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,男,0.9346621241494755
27,48,劳工保洁,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,男,0.8991026467743529
39,32,专业技术,7688,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0.1437480335561686
68,22,销售,0,0,省份8,小学5、6年级,离家,已婚配偶异地,3,民族D,个体,男,0.994052446106173
19,30,销售,2907,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9900813770719353
30,40,管理文书,0,0,省份8,大学未毕业,离家,分居,10,民族D,个体,女,0.937502763932353
63,20,其他职业,0,0,省份8,大学生,其他关系,丧偶,13,民族A,个体,女,0.43878520762008655
33,40,专业技术,0,0,省份8,职高,妻子,已婚平民配偶,15,民族D,省政府,女,0.4865645722185671
40,50,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.7965515379521396
62,40,未知,5178,0,省份36,高中生,妻子,已婚平民配偶,9,民族D,未知,女,0.36068399539476736
20,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9681387720312725
19,30,未知,0,0,省份8,高中生,离家,未婚,9,其他,未知,男,0.9941345144129827
44,50,未知,0,0,省份8,高中生,未婚,离婚,9,民族D,未知,女,0.9599185614272717
46,40,手工艺维修,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.8878429820418294
64,12,家政服务,0,0,省份8,小学3年级,离家,离婚,2,民族D,个体,女,0.998526560691185
31,40,其他职业,0,0,省份8,大学未毕业,其他关系,已婚配偶异地,10,民族D,中央部委,男,0.8426190023455312
45,40,手工艺维修,0,1485,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.7145512365327416
38,40,管理文书,0,0,省份8,研究生,未婚,未婚,14,民族D,个体,女,0.7854387475613221
56,30,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族C,非有限责任公司,男,0.774493086828173
18,12,劳工保洁,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9930649112853138
20,40,管理文书,0,0,省份8,准职业学位,孩子,未婚,11,民族D,个体,女,0.9380554330595029
34,40,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6730496915994709
40,40,手工艺维修,3411,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.7800229944352515
75,35,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.6491645199695231
23,40,管理文书,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9251965314452717
26,45,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9103619302124368
34,45,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6414473564926413
31,91,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.5431473791344421
19,10,机械操作,0,0,省份8,高二,离家,未婚,7,民族D,个体,男,0.9972190775834665
72,20,管理文书,0,0,省份8,大学未毕业,未婚,丧偶,10,民族A,个体,女,0.8438748507297357
38,55,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,地方政府,女,0.5128811817426192
36,40,执行主管,0,1887,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3938696655153333
24,30,机械操作,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,女,0.9357132943553598
41,40,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9749192872783272
46,43,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,地方政府,女,0.8508662092808915
32,35,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9449633593735066
20,40,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.981204475064027
21,50,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9741551961251604
43,20,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.5367165739739417
61,40,专业技术,0,0,省份8,研究生,离家,丧偶,14,民族D,个体,女,0.574431365534039
21,28,管理文书,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0.9298282562516764
45,40,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6497048011483588
46,40,机械操作,0,0,省份8,初三,妻子,已婚平民配偶,5,民族D,个体,女,0.9597197339927771
32,55,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7167768416929114
30,50,专业技术,0,0,省份8,研究生,离家,离婚,14,民族C,中央部委,男,0.8985551096911462
22,20,其他职业,0,0,省份3,高中生,未婚,未婚,9,其他,个体,男,0.9911969262013843
26,40,手工艺维修,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0.8997865695155333
44,55,专业技术,0,0,省份8,研究生,孩子,未婚,14,民族D,地方政府,女,0.6308812554989403
29,40,运输,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9803303595426555
27,40,专业技术,0,0,省份8,高中生,孩子,未婚,9,民族D,地方政府,男,0.9592141941449885
70,32,保安,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9565138803088077
37,52,技术支持,0,0,省份8,准职业学位,未婚,离婚,11,民族D,个体,女,0.8994861545644698
20,40,保安,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9567830829233397
60,8,专业技术,0,0,省份8,研究生,妻子,已婚平民配偶,14,民族D,中央部委,女,0.64574556545766
49,60,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.1958837449581844
55,45,运输,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族A,个体,男,0.8443769534638007
61,55,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.578687886945941
30,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9531455243846301
28,40,专业技术,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,非有限责任公司,男,0.9685485775563114
28,40,机械操作,2885,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7966582554590056
61,44,销售,0,0,省份8,高中生,离家,未婚,9,民族D,非有限责任公司,女,0.9628248387686691
26,40,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9369932316686241
41,40,手工艺维修,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9663342780921141
23,25,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9818375116482341
54,40,专业技术,7298,0,省份26,研究生,丈夫,已婚平民配偶,14,民族B,个体,男,0.035923939825796
31,40,管理文书,0,0,省份29,大学未毕业,未婚,离婚,10,民族A,个体,女,0.9755325159776592
45,50,专业技术,0,0,省份8,大学生,离家,离婚,13,民族D,地方政府,女,0.8896940039603023
28,40,专业技术,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,男,0.9758438179575215
26,40,其他职业,0,0,省份8,高中生,离家,分居,9,民族D,个体,男,0.9564246903970672
31,60,管理文书,0,0,省份26,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.42079219452302175
21,40,销售,0,0,省份8,大学专科,孩子,未婚,12,民族D,个体,男,0.917724806770527
42,40,技术支持,0,0,省份8,大学生,离家,分居,13,民族D,个体,男,0.7859162581685251
32,40,其他职业,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,地方政府,男,0.9613340758588211
39,40,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9758975869535285
43,40,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6730496915994709
46,38,技术支持,0,0,省份8,大学生,未婚,丧偶,13,民族D,个体,女,0.6655736507995164
32,44,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4631589857019043
39,40,销售,0,0,省份8,大学生,离家,已婚配偶异地,13,民族D,有限责任公司,男,0.8912317534886144
36,30,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.8147925143528854
57,40,未知,0,0,省份8,初三,离家,离婚,5,民族D,未知,男,0.9928109571562564
17,30,未知,0,0,省份8,高一,孩子,未婚,6,民族D,未知,女,0.9931596387736031
38,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9057871962222033
34,37,销售,0,0,省份8,高二,孩子,离婚,7,民族A,个体,女,0.9787118592388537
45,48,执行主管,0,0,省份31,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.38073866364026043
31,35,专业技术,0,0,省份17,大学生,离家,未婚,13,民族B,个体,男,0.9465086402083202
49,40,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,0.6183167285003319
39,15,保安,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9241911848853903
31,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7337974961300044
22,15,执行主管,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.9398535119774574
62,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.6880097208146061
67,30,专业技术,20051,0,省份24,高中生,妻子,已婚平民配偶,9,民族D,有限责任公司,女,0.03859569390821638
25,40,其他职业,0,0,省份8,高三,孩子,未婚,8,民族A,个体,男,0.9739518597596897
44,40,机械操作,0,0,省份8,高中生,孩子,分居,9,民族A,个体,男,0.8878145520630711
65,60,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.13961183611167194
32,65,农业捕捞,0,0,省份8,高中生,离家,离婚,9,民族D,非有限责任公司,男,0.9753429421273755
59,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6354020618822047
44,50,专业技术,0,0,省份8,研究生,未婚,离婚,14,民族D,地方政府,女,0.7878775967276452
25,40,管理文书,0,0,省份8,高中生,其他关系,离婚,9,民族D,个体,女,0.9138028080103916
76,40,运输,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,非有限责任公司,男,0.8386332118141551
35,35,销售,0,0,省份9,职高,丈夫,已婚平民配偶,15,民族B,个体,男,0.30652573930626326
44,50,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.39663895483813183
33,35,其他职业,0,0,省份10,高中生,离家,已婚配偶异地,9,民族B,个体,女,0.9725786962657141
51,60,专业技术,15024,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,有限责任公司,男,0.001206837001164085
70,30,专业技术,0,0,省份8,大学生,离家,丧偶,13,民族D,非有限责任公司,女,0.6993565710527238
58,99,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.49426435545564507
38,40,机械操作,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.18642437208551865
35,55,管理文书,0,0,省份8,大学生,离家,未婚,13,民族A,个体,男,0.8702614756546226
54,40,管理文书,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,地方政府,男,0.8484894188539851
29,50,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,非有限责任公司,男,0.9804724205667605
50,56,保安,7298,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.07299665102741304
38,60,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.5342207517825044
22,40,管理文书,4416,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.8830001472900908
23,33,手工艺维修,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.9744311849357743
32,40,专业技术,0,0,省份26,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.5634879984697688
23,25,其他职业,0,0,省份22,初中一、二年级,离家,未婚,4,民族D,个体,男,0.9979503732057954
31,50,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4199190523354157
25,40,劳工保洁,0,0,省份22,高二,离家,已婚配偶异地,7,民族D,个体,男,0.9890621884286143
28,30,管理文书,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,非有限责任公司,女,0.9190254704906229
54,40,销售,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.23585918909131653
48,70,专业技术,0,1977,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0.1179935538998984
19,10,运输,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,男,0.9848566919581881
29,25,机械操作,0,0,省份8,高一,离家,离婚,6,民族A,个体,女,0.9969221960223751
21,50,手工艺维修,0,0,省份8,准职业学位,其他关系,已婚平民配偶,11,民族D,个体,男,0.7688461001645153
36,40,运输,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,男,0.9638422624996645
35,15,其他职业,0,0,省份22,小学5、6年级,妻子,已婚平民配偶,3,民族D,非有限责任公司,女,0.9933363510185448
20,40,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9572315394316555
81,5,家政服务,2062,0,省份8,初三,离家,丧偶,5,民族A,个体,女,0.9864706718134194
27,40,销售,0,0,省份8,研究生,孩子,未婚,14,民族D,个体,男,0.7882062627016158
34,47,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3473372957833313
50,48,执行主管,0,0,省份20,高中生,未婚,丧偶,9,民族B,非有限责任公司,女,0.8739821733853269
43,40,管理文书,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,地方政府,女,0.767937042920473
27,50,未知,0,0,省份31,大学生,离家,已婚配偶异地,13,民族D,未知,男,0.918756880978459
48,60,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,有限责任公司,男,0.4675805382837296
34,50,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5779553198117384
65,50,其他职业,2538,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.7939580829750433
32,40,其他职业,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.491290612135698
24,45,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9145570068660944
54,40,管理文书,0,0,省份22,大学未毕业,未婚,丧偶,10,民族D,地方政府,女,0.817376937233949
23,50,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9727408345173055
22,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9554588138339204
42,90,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.3007553072225366
24,32,未知,0,0,省份8,高中生,离家,未婚,9,民族D,未知,女,0.986979624734139
53,40,执行主管,0,1092,省份8,高中生,离家,离婚,9,民族D,中央部委,男,0.9658722879936066
